"","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"ABCA6",-9.29978007758048,-7.63938445639525,-10.8776788917439,-2.95908361438344,2.0870561121892,-1.34749031722343,0.0917333405927122,5.06489016051381e-10,1.16651723360416e-09,3.26672693190155e-09,6.21569818344053e-09
"ABCA7",-7.15952603565495,-6.94198817396115,-8.15534390876865,-1.42895178421057,1.2957476113483,-1.04490639852157,0.13493333796673,1.79893345029413e-07,3.02753322655134e-07,1.67228750827595e-07,2.74901301921118e-07
"ABCA8",-8.39368280550427,-5.61295522131717,-10.6251984498674,-4.60919722814781,2.70237464557941,-1.60939710257984,0.0709144324637111,1.49480983254591e-12,6.82422663422853e-12,1.14668830012834e-10,2.63078496288182e-10
"ABCA9",-9.81149589187306,-8.4181710887368,-11.3856870120916,-2.74596390605836,1.95172558395554,-1.3379181532002,0.084266674648195,2.9454732713822e-10,7.0570516381733e-10,1.48511112913103e-09,2.92507651000902e-09
"ABCB1",-4.87875822608756,-3.27313479027419,-7.46591971967475,-3.96209659534095,1.55269170328449,-2.38549207803006,0.0365236132102378,4.51274516066662e-15,5.85550863525163e-14,9.55575359119842e-13,3.4401899522016e-12
"ABCB10",-7.00751943367695,-6.46981364757419,-7.93867554825028,-1.50077753244474,1.05483573230208,-1.35315856302603,0.0591842292642372,4.9033082541338e-10,1.13308390193319e-09,3.10972655323944e-11,7.83056417123426e-11
"ABCB4",-10.2570578960601,-10.0627904463184,-10.4532364094597,-0.209757786347591,2.09728232982201,-0.0928041482437851,0.460410557420709,0.623467372380148,0.68935517032029,0.598647991671844,0.660573656726925
"ABCB5",-14.9760054069831,-13.9730653714037,-15.6477025147375,-1.63211643896403,3.37785171053621,-0.421320789359375,0.27832578142618,0.0650139872880074,0.0757720611602993,0.00424072937133743,0.00529151725171736
"ABCB6",-6.31676284692035,-6.16824629739572,-6.6554266973833,-0.160800891032065,0.940062668998388,-0.148948817646511,0.440800000355803,0.692853247642834,0.763274884004302,0.465049096229333,0.51760732415995
"ABCB7",-6.36189361632796,-5.89667823164883,-7.18251296258391,-1.29662845283576,1.11729610728328,-1.18591736060044,0.070933342978806,1.39105680634249e-08,2.60516437570638e-08,2.10121829267804e-10,4.6329237599889e-10
"ABCB8",-6.11608238134199,-5.36729331136657,-7.44720128462902,-2.03698570433425,0.684053338931972,-2.91658752043557,0.0170667093154389,8.42933251675033e-17,2.52070834810301e-15,1.33862562996661e-14,9.88949063818088e-14
"ABCB9",-8.74000238262002,-8.02795163378268,-9.90342801370984,-1.7017338748975,0.836652136302553,-1.94661855638173,0.0141296170944745,2.79498851699638e-14,2.3787642644963e-13,8.42727371806915e-15,6.57819859159819e-14
"ABCC1",-5.19392162715063,-4.86669794132504,-5.68352329236063,-0.86930705949592,1.0823641850443,-0.769175939016109,0.205545190619852,1.20048437264262e-05,1.77109495101527e-05,4.47091556427824e-05,6.30963352220237e-05
"ABCC10",-7.11019055836665,-6.60049124853569,-8.17847049619445,-1.51233955723441,0.945803974353991,-1.46055373910636,0.0687816681931486,1.00541946678488e-10,2.67457882045415e-10,1.34463343239231e-10,3.04332497357171e-10
"ABCC11",-13.3465954001537,-12.4219295711944,-14.4284064079953,-2.10890556747446,1.85747029414159,-1.06135477796842,0.106638235919258,2.05386242346932e-06,2.97983625146524e-06,5.36319081147163e-08,8.89470954994374e-08
"ABCC2",-6.91047607911635,-5.85041258626393,-7.22944511505444,-1.15115160821027,3.43257494690099,-0.295708089306495,0.350039990312146,0.37016258822393,0.416787656195845,0.0491389076513216,0.0582156973220799
"ABCC3",-5.16007808150631,-5.63163104316086,-4.59921370549542,1.01887966680782,1.58377021041372,0.625861016728454,0.221540924811449,0.000676648392134744,0.0615498175680927,0.00011649395515626,0.0139490083451297
"ABCC4",-4.85537461060659,-4.14219890451361,-6.07168922112693,-1.90535876076794,1.6602874715924,-1.15792680764318,0.0789122986340903,2.3957965158727e-08,4.37684649006982e-08,7.04322138867222e-10,1.4498739079399e-09
"ABCC5",-5.85271967668064,-5.09916162974764,-7.36552197283905,-2.28754576425183,1.09922422579151,-1.94626885749279,0.0154625904492176,1.14193545409993e-14,1.2244490630189e-13,9.56912023046677e-15,7.75372766033018e-14
"ABCC6",-6.21300719154714,-5.36283282703193,-7.37147449087622,-2.07870031847644,2.52712624207009,-0.738435060354996,0.190082647608862,6.75708404711513e-05,9.51303294091475e-05,2.1656197199189e-05,3.11367621697965e-05
"ABCC6P1",-9.06464311269045,-8.04829184715672,-9.6814009005098,-1.49355621560425,2.67211877664377,-0.546676437259554,0.256800001887813,0.00179391447045945,0.00232491069498085,0.000821618146100006,0.00107889821297487
"ABCC6P2",-10.5093095105894,-9.14728697245662,-11.4266274501796,-1.99745630699814,2.26189528755109,-0.852775020335071,0.160757135154827,0.000112028600767703,0.000150456868363647,3.4488250750946e-06,5.18604521814591e-06
"ABCC8",-12.9637101474136,-11.9602449458953,-14.6633532515379,-2.59278372098247,2.27340258333446,-1.00930438563824,0.128232476265194,3.12544580051353e-05,4.05181062025126e-05,2.31062850517667e-07,3.70422915203391e-07
"ABCC9",-6.53674711729062,-5.96480814258154,-7.66540200867046,-1.68886102502301,1.84505701167752,-0.89185216422562,0.178352442599483,1.64302885873871e-06,2.56824112946368e-06,6.57227046856806e-06,9.73773011995502e-06
"ABCD1",-6.80714153107693,-6.7103144586461,-7.21678257416789,-0.527396905816453,0.790770399571272,-0.596716074371615,0.274326847852907,0.000666184191497819,0.000885250034832318,0.00236759056417067,0.00302624869530562
"ABCD2",-10.6674476933174,-10.1320321273107,-11.3911221184987,-0.939285029357381,2.47897765659676,-0.351994741816672,0.345866667675961,0.0885482404374808,0.103913883416318,0.0363569833077805,0.0433605691008501
"ABCD3",-4.15540699047942,-3.32403016572933,-5.91715662814291,-2.54130595837331,1.15253871607141,-2.17184288957809,0.0213333672984621,2.07929593534861e-14,1.99752463232973e-13,2.38272521046763e-14,1.57057367159903e-13
"ABCD4",-5.58325829815832,-5.00941467497517,-6.74568879190558,-1.64448550258563,0.931609770307546,-1.61960600459924,0.0549187010471575,1.56543504057838e-11,5.13544248595858e-11,3.32408548018576e-11,8.34110509453444e-11
"ABCE1",-5.54085026988323,-5.239833336049,-6.69380200952889,-1.45680795297365,1.06244022658709,-1.2180077608473,0.0704000097250418,1.79601328576493e-09,3.78493047335253e-09,1.93803111436451e-10,4.28232068975188e-10
"ABCF1",-4.73871379492233,-3.87179004004824,-6.06287450492497,-2.02448032526097,0.970786993722143,-2.00593595698404,0.0136000537144782,1.42582854355088e-13,9.49720481479506e-13,6.04935129802689e-15,5.51456240252116e-14
"ABCF2",-5.60564171284354,-4.93268618653321,-6.86463539643686,-1.81960463347529,0.759449342948719,-2.27277866166422,0.0186617291331704,2.27766105294192e-14,2.138175356387e-13,1.71869546495223e-14,1.21521493298651e-13
"ABCF3",-5.15273820341802,-4.53346819680417,-6.13400636850941,-1.6808874557665,0.742595877463759,-2.19679046213204,0.0058652281135418,7.38028446127789e-16,1.41040798024047e-14,3.59465187611429e-16,7.8906831322122e-15
"ABCG1",-5.9103152510907,-5.84969729351345,-6.06237398034529,-0.379318322122571,1.40362763850833,-0.242672257518066,0.388000000698765,0.0611283005757514,0.0726021022226615,0.122807927838686,0.141968000237767
"ABCG2",-7.50858371017055,-7.14150167206606,-8.37308534445386,-1.10678940461159,1.76958572618997,-0.572920075693505,0.267661958566556,0.00113821193000206,0.00149255108818194,0.00203466852588982,0.00261189209619677
"ABCG4",-12.2366349413658,-11.4749622106953,-13.0530665012389,-1.56059762279776,1.65243877094013,-0.894302760591855,0.154625437130043,1.91177165297068e-06,2.92159949240593e-06,2.64529985075871e-06,3.93164722615731e-06
"ABCG5",-12.6800428133197,-11.7553867008459,-14.3882051180818,-2.67099639056963,2.14348756163132,-1.11164122756656,0.126400005012372,7.90345489207857e-08,1.35434627685243e-07,1.11732497442482e-07,1.84372292236044e-07
"ABCG8",-14.2471421517176,-12.3786432498453,-16.8223046422229,-4.21814740387896,4.43454133845273,-0.848203388363994,0.177019464759633,8.29613538716862e-05,0.000110636831808718,1.00512873247726e-05,1.4549587043608e-05
"ABHD1",-10.9370611084299,-10.6202408402553,-12.041193332728,-1.34972732563084,1.40835142081628,-0.849849969793987,0.176800003289879,1.74270846263713e-05,2.51652329090027e-05,1.17697084661022e-05,1.70057004080809e-05
"ABHD10",-5.01436036095978,-4.24475231517229,-6.55673951807479,-2.31861156035283,1.0205659595024,-2.1785121496541,0.00773342836789596,2.63245126487031e-15,3.82012224450779e-14,1.02576780296193e-15,1.52854095547945e-14
"ABHD11",-6.29598850792337,-5.84121796079543,-7.22484243963838,-1.70503424887002,1.00350929598217,-1.56454720802205,0.0431884994395983,9.36026577572247e-12,3.27546202824643e-11,4.69887041958734e-12,1.3958838200985e-11
"ABHD11-AS1",-11.9090809905301,-12.2807382083216,-11.5042279840002,0.926610926033289,2.01940498695616,0.429857788979282,0.308533334662918,0.0149082607659972,0.610343371854716,0.0103854178556835,0.467055773407755
"ABHD12",-4.99623375686223,-4.4152156613792,-5.67980513710944,-1.44951526810123,0.799943447652114,-1.80771735595475,0.00773136667031776,7.95905994951375e-16,1.49732808632715e-14,8.24456474709842e-16,1.31573677089648e-14
"ABHD12B",-12.5622866490821,-11.6250512698831,-13.3873529903498,-1.53208755520208,1.89814977569605,-0.745512257869213,0.20106666942356,0.000212492362624681,0.000285275050694603,5.77876218838077e-05,8.01239516722485e-05
"ABHD13",-6.51055289988306,-5.83303918208868,-7.8252789877643,-1.98980483753277,1.19428210186891,-1.53561485860167,0.0216000335362606,4.56812231154113e-12,1.76643877212655e-11,4.70006482621467e-14,2.67902042732213e-13
"ABHD14A",-7.21803164127968,-6.30148632626795,-8.65383764369212,-2.44531962068996,1.00800551531047,-2.32636921224374,0.00586679217417227,8.05945983826734e-19,7.36323533166598e-17,3.18404711721302e-16,7.26532755820182e-15
"ABHD14B",-4.07619053756594,-3.30951428485622,-5.65004897046744,-2.38278531203223,0.788819432670079,-3.08144829237206,1.87149658485312e-05,7.51202240866282e-19,7.12637308579602e-17,1.69112338921448e-17,2.42310270353298e-15
"ABHD15",-6.37737267753531,-5.78485473164255,-7.49148276642203,-1.64920213682932,0.826855255069626,-1.88630406133301,0.0269333600747382,3.49054494488141e-13,1.99660640418503e-12,1.82680357162987e-13,8.2474107630117e-13
"ABHD16A",-5.33867528690103,-4.83172591971366,-6.66286168361857,-1.81305822170706,0.855804908497749,-1.99468779653949,0.00826675552191468,3.08675958998075e-13,1.80720270687798e-12,1.21260311500235e-15,1.70919706514732e-14
"ABHD16B",-8.86321564173207,-8.57489078067437,-9.48763378596291,-1.05732022727546,1.15934183962133,-0.886906645813966,0.152000003999779,9.08413212659872e-07,1.4421540288448e-06,1.09945478093199e-06,1.70222194209723e-06
"ABHD2",-3.29186201544424,-2.52150646142537,-4.43280233779124,-2.07375769589628,1.29485685168638,-1.59974649116023,0.0295921330263489,6.26534814600503e-11,1.75953350066814e-10,2.99831982921722e-13,1.26889853569429e-12
"ABHD3",-6.94896974422752,-6.31162945698214,-8.72154006652694,-2.36035293461179,1.00964421763249,-2.24206638925481,0.00693343941896856,8.18186972034787e-15,9.31984221549554e-14,6.81049211304454e-16,1.14334169945756e-14
"ABHD4",-5.22927426131932,-4.39939365996193,-6.72511414936594,-2.29651009925144,0.993902429328656,-2.16940734146939,0.0130632390743428,1.62439017839022e-15,2.62691735658058e-14,5.36721976775334e-15,4.93575912105332e-14
"ABHD5",-6.02207115008579,-5.57152379402913,-7.876157241158,-2.443319374195,1.00884285543588,-2.34637565796199,0.0157291852120299,1.06713654245767e-15,1.88106999734217e-14,1.03163938336929e-14,8.16086650500185e-14
"ABHD6",-6.20869805633847,-5.67859742447607,-7.42593316592948,-1.65094482520719,1.49348998173415,-1.04157460429674,0.13093333813838,8.39095770308322e-08,1.45256105433629e-07,1.43963197105182e-07,2.38165031940382e-07
"ABHD8",-7.27617971120108,-6.72531831564834,-8.38250194247332,-1.66679830119904,0.80460177159597,-2.01205973174033,0.0189333717016329,1.17366904684999e-14,1.22993836259555e-13,2.21054179147137e-14,1.45309415579373e-13
"ABI1",-5.02138040544518,-4.40072978824072,-6.25495738857026,-1.75399614909854,1.03422276376608,-1.61022188275849,0.0400000177468828,1.07802377991456e-11,3.71004170703468e-11,1.64154986582798e-12,5.49109459911998e-12
"ABI2",-4.56411751006594,-3.94494767925598,-6.13643100568858,-2.13678601456429,1.19559497821663,-1.61264179260937,0.0349333537701435,1.65922133358663e-11,5.41035232515648e-11,5.55773902298482e-13,2.14123283093696e-12
"ABI3",-7.03901904620343,-6.93135263112453,-7.36232204944812,-0.393642100753016,1.15663177201321,-0.292852090578346,0.369501467105071,0.0618749712650715,0.0734572913224918,0.0774680113576053,0.0906818616263364
"ABI3BP",-5.39999117554761,-5.00389279160398,-5.9238574679385,-1.08949158818264,1.78610569795981,-0.560391841866493,0.243733335393007,0.000351977050054158,0.000475771997343146,0.000446723729433627,0.000595874074355224
"ABL1",-4.5414239366164,-3.91365209456072,-5.72008563868401,-1.69353665034809,1.07900531981088,-1.42058779035749,0.0719808146061829,2.9398481417853e-10,7.10455586920045e-10,2.13106819865402e-10,4.69950443805518e-10
"ABL2",-5.80093733806227,-5.41505203645992,-6.42812156129142,-0.931245020764277,1.1259397686467,-0.767595570553952,0.202079448216998,1.71476823263564e-05,2.50470635349054e-05,5.00115538212919e-05,7.03466672711062e-05
"ABLIM1",-2.96670349372505,-2.25401010392929,-4.58881765641474,-2.42086223047946,1.23121906768132,-1.92143655474589,0.0277259656901301,4.343384654198e-13,2.41580809725508e-12,1.26743609977424e-13,6.1560981623335e-13
"ABLIM2",-8.62102724295258,-7.34118186059462,-9.40699319705952,-1.96779137365282,1.74244551734463,-1.07000597625464,0.125833116206991,4.26198222403586e-08,7.57183142536877e-08,1.30408317429962e-07,2.15875030985142e-07
"ABLIM3",-5.29849301525801,-5.26425457328926,-5.3682032233887,0.458636672408856,2.05894613413089,0.202845792405554,0.404425487124457,0.0558137203022893,1,0.195694663155891,1
"ABO",-7.55075230602781,-5.7343294414939,-9.61594494923651,-3.58910986424153,2.59535652218623,-1.29692575654857,0.08400000800967,1.29943367907543e-09,2.79277403966635e-09,1.17180366211329e-09,2.34301862939316e-09
"ABP1",-2.96676451730994,-2.12719964104754,-4.74834988687931,-2.4215318687247,2.27405473114276,-0.992778362527363,0.102106111464869,1.39788520835742e-06,2.19558816062932e-06,9.99144690358494e-09,1.82025700686479e-08
"ABR",-5.05220279522215,-4.42762956617512,-5.71403105285898,-1.27870649475652,1.07374798808489,-1.12807451330569,0.0994666732912324,1.47162838804024e-08,2.74970196596751e-08,8.05278232206561e-09,1.47854001655064e-08
"ABRA",-15.1512501856628,-14.5502344338477,-15.735273971378,-1.26284073025838,2.64270929225963,-0.433209480230463,0.298933334754688,0.0147610928637734,0.0178687271086003,0.0159068994081438,0.0190927928396787
"ABT1",-6.57878041694348,-6.29509941205369,-7.46534839093467,-1.13871045925107,0.891914020653072,-1.23778335923356,0.060000011557648,1.99512974671054e-09,4.17114491775493e-09,4.74368188156417e-11,1.14118868321236e-10
"ABTB1",-6.28764586070722,-5.83926904635275,-7.13316727275608,-1.28503768705212,1.00542036089661,-1.17414027782518,0.113569720426401,1.87185970594517e-08,3.45618517605793e-08,3.12723813657738e-08,5.45188524411703e-08
"ABTB2",-5.95017786977597,-5.15638974529736,-9.1597839226717,-4.13400372700666,1.456547178264,-2.43799866909871,0.0109304855375995,6.95302952421853e-16,1.34411092753617e-14,2.74388152146827e-15,3.03750130988584e-14
"ACAA1",-4.83091843434172,-3.04290914301833,-6.15163470764668,-2.98846073051467,1.24086377223662,-2.32609972322723,0.00533204958449424,9.27161057259216e-20,1.59794166574211e-17,4.98204950462585e-16,9.61686166542884e-15
"ACAA2",-2.81482897700244,-2.2196270157311,-4.2442247975792,-1.98418276587388,1.42180041367381,-1.27676898117349,0.057600012074057,3.84554762306274e-09,7.74059380684059e-09,1.97738963352899e-11,5.1775298908044e-11
"ACACA",-5.74470157185151,-4.8784258422419,-7.17894970370156,-2.32342304977371,1.08670901134467,-2.02402320498173,0.0263929891671904,2.82537703397285e-15,4.03173912365404e-14,8.57806104394507e-14,4.44235263692041e-13
"ACACB",-5.32646515786952,-4.35040144416569,-6.87286092314021,-2.43394192796538,1.35967154264544,-1.75901966322341,0.0250600127877125,9.70395352396222e-15,1.07743254475712e-13,6.88983285797293e-14,3.686689449177e-13
"ACAD10",-5.662558557773,-4.40152506394852,-6.89321732133641,-2.37322090804641,1.17935256449892,-1.93269687587784,0.0421333501408556,1.45687581923242e-14,1.4957303262842e-13,2.4570306693271e-12,7.86030081616314e-12
"ACAD11",-8.33877872940701,-8.11420723380396,-9.28365347571423,-0.878196400961972,2.03187251133351,-0.40831478134782,0.346133334340516,0.0205957023156589,0.0251552944076717,0.042771581544379,0.0508429495003926
"ACAD8",-5.88159930572017,-4.87078919116017,-7.51260248367471,-2.75739441927313,1.10341687037019,-2.46522650556041,0.00453228735644089,2.83871384998851e-16,6.56811571279845e-15,1.44760162116759e-16,4.88256562542581e-15
"ACAD9",-5.34885318855407,-4.95120436948174,-6.43911156828284,-1.47243329141176,0.794163671598183,-1.72931926264623,0.0231938461445547,5.4567822523264e-12,2.05957909771277e-11,5.12749964508541e-14,2.87781791533483e-13
"ACADL",-6.11966230909801,-5.74476928330773,-6.91695887452365,-1.16505426341604,1.67779653755256,-0.662535597131144,0.190615838746391,0.0011261343392711,0.00147273103070654,2.20435386947103e-05,3.16662522085073e-05
"ACADM",-3.89011702868481,-2.74568736603398,-5.61127828442703,-2.89543294742446,1.55673707344374,-1.88164547519483,0.00879773736171198,2.93591902542876e-13,1.73658250453015e-12,7.55932154978871e-16,1.26005717431595e-14
"ACADS",-5.46389522961735,-4.66202857861933,-6.48605208659251,-1.70768352577923,1.00459304294536,-1.54661340363284,0.0421333501408556,9.5336008450416e-12,3.33108453265418e-11,3.65446494868768e-12,1.11567372607205e-11
"ACADSB",-4.60827601265652,-3.08998761664843,-6.49885045778227,-3.47835512545575,1.72364348265886,-2.1086636592039,0.00426570198748985,5.77542413682578e-17,1.9075998463353e-15,2.01920132672209e-16,5.80141178292951e-15
"ACADVL",-2.52192138214616,-1.97774741342971,-3.30524874254779,-1.27243107047596,0.746010126807244,-1.59755369662482,0.0402559493710786,7.56798745238483e-12,2.73388369385729e-11,2.98614732599646e-12,9.35554335225889e-12
"ACAN",-7.3140422176429,-7.74406700834453,-6.38888075974275,1.30169951612722,2.19360533978713,0.562925334249852,0.271927487709461,0.00243052208652795,0.172065196729189,0.00210298958680666,0.138375382370533
"ACAP1",-8.36124741965359,-8.38923973510167,-8.32274406563629,0.0188340536239426,1.45954077309915,0.012348079486296,0.495466666693533,0.590600439119114,1,0.891502158480498,0.999737733758844
"ACAP2",-5.41443394677874,-4.7754207028098,-6.33363280024172,-1.4836085018923,1.38004663516549,-1.02262196709234,0.111970147073952,9.11670876803776e-08,1.573387633724e-07,3.4665046293269e-08,6.01978107515377e-08
"ACAP3",-6.7114905516267,-6.46664345107965,-7.3248616204669,-0.858000540825812,1.14216426285126,-0.703983264192434,0.22420688051358,5.93904808246304e-05,8.38764238232705e-05,0.00021188062320337,0.000287607266654657
"ACAT1",-3.29513809628562,-1.96770100780645,-5.31413889906384,-3.33820954576501,1.75120208125127,-1.85863752694779,0.0170621594064683,3.41587747842496e-14,2.9763205508687e-13,8.75758393845052e-15,7.2947916578606e-14
"ACAT2",-6.91968667492104,-6.29193879349439,-8.31945972779731,-2.07065886673011,0.867816871060842,-2.30841294380692,1.87149658485312e-05,9.92848582427515e-15,1.07992156074037e-13,1.69112338921448e-17,2.42310270353298e-15
"ACBD3",-5.24773383603483,-4.64420336222155,-6.09732831167699,-1.57039113808114,1.12871302394754,-1.36355785466736,0.0487870045326961,2.00997082684462e-10,5.0204843428058e-10,7.2249588566073e-12,2.06018889919302e-11
"ACBD4",-6.47262914093998,-6.03448902763347,-7.27847267655767,-1.20150342722536,1.14180172590542,-0.996937952509513,0.139200004460887,5.06636767201794e-07,8.23146287752473e-07,2.93598351348809e-07,4.74944257288178e-07
"ACBD5",-4.93631107957475,-4.05155833449525,-6.45786461745633,-2.48315952082715,1.10546845369942,-2.19496475623179,0.00906674761578927,4.6028715456738e-15,5.93786535410658e-14,1.3984913979448e-15,1.88048981389063e-14
"ACBD6",-6.50312658081062,-6.01051575887689,-7.49809042592711,-1.25779310856312,0.862751429051486,-1.42495881339863,0.065315926298556,3.10202294634752e-10,7.44043148259753e-10,1.38696916075452e-10,3.10612386221996e-10
"ACBD7",-11.1933488191527,-9.92119517555918,-13.0636264063754,-3.20445861821596,1.34857657448631,-2.23707274819476,0.0311917051891888,1.07884851939447e-15,1.53197833426834e-14,3.18938362618002e-13,1.31518689990641e-12
"ACCN1",-10.7941979101703,-9.49932328249624,-13.9041627293473,-4.4888353362793,1.99095362135852,-2.14904522472834,0.0229333648747823,1.35396866720455e-13,6.55007425682826e-13,6.88081578806164e-14,3.66904609019356e-13
"ACCN2",-10.4952994186105,-9.9263710791345,-12.4070770889383,-2.70569894368862,1.74552628017843,-1.47223729652398,0.0706666763517747,1.25323314747386e-10,3.18768527663491e-10,1.3606007278836e-10,3.04426528033573e-10
"ACCN3",-12.3422978385399,-12.1538862501421,-12.6759848854207,-0.284761883969749,1.98581401619568,-0.142598524323922,0.439616102735634,0.347515805649064,0.391247470506934,0.45184835726851,0.502428566122644
"ACCN4",-15.3686657506576,-15.3404036825213,-15.3886183900554,0.0920045399655738,2.56399193802112,0.0280430373440872,0.485737136848074,0.525618300620297,0.9738491910053,0.780324940680385,0.922914089983488
"ACCS",-7.8382492354801,-7.68644529195884,-8.27485571624483,-0.650067407143345,1.17739638269191,-0.505452699354127,0.287733334867757,0.0025781047423837,0.00331342153216687,0.00389084717805171,0.00491281742814473
"ACD",-7.15903139544422,-6.9190599090822,-7.90477186735444,-0.884917970722283,0.796091401805334,-1.04867042658662,0.133600004689502,1.01788690126848e-07,1.74518886582877e-07,2.74173964306505e-07,4.42708049373943e-07
"ACE",-6.22115751991853,-6.17405906438904,-6.38489087118137,-0.247176728003688,1.99425581474838,-0.117563193133166,0.454133333607442,0.722638094588067,0.794815414895934,0.555650214239752,0.614957041093029
"ACE2",-5.2325749387765,-4.54678512689924,-5.69319024806902,-1.16607833498458,3.8206749276072,-0.31429500917728,0.322847241935659,0.0477775556411725,0.0571069198337189,0.0168362871203616,0.0205020403240663
"ACER1",-16.2493426394974,-15.3778857162502,-17.0917344904655,-1.57483365684652,3.38268804767838,-0.388148114151127,0.306051720893617,0.0860818095088913,0.0990819740008261,0.0208459336509552,0.0248044836208808
"ACER2",-8.80324015087868,-8.49292547876886,-9.78136099514972,-1.53625186294682,1.94102231826165,-0.750847307140895,0.201279661508944,9.8091372289428e-06,1.45449444856117e-05,3.29671243771909e-05,4.67664415909215e-05
"ACER3",-6.58488904416494,-5.9647942897009,-7.67566808090294,-1.65779999449543,1.111758493832,-1.39070247216327,0.0690482637258757,6.93835678354785e-11,1.92101491555173e-10,1.41827850012735e-10,3.20162655665034e-10
"ACHE",-9.6496293088108,-9.36829242788189,-10.1447890801404,-0.442359235962055,1.66635212701523,-0.256780650964557,0.397494002233329,0.0780412265661498,0.0920402903583745,0.15589188262467,0.178890471686254
"ACIN1",-4.33422498172329,-3.77995577286739,-5.56186315823489,-1.5265606211119,0.990793654774028,-1.40389504711588,0.0632000109298598,4.63004508557143e-11,1.34184369429434e-10,9.30403159289520e-11,2.16795580198748e-10
"ACLY",-2.96163003474622,-2.83050495444213,-3.24183184221721,-0.234764023294129,1.25479144010228,-0.160079582096238,0.447733333646484,0.136086069166867,0.158108733416377,0.474704689603013,0.528118768878871
"ACMSD",-5.90062333028202,-4.63168303763738,-6.47310810505017,-1.90691096138278,2.78238254947588,-0.547026330104024,0.257531326857644,0.0143849877972553,0.0177350997390776,0.00102439894127766,0.00133873713576401
"ACN9",-6.93736373273399,-6.33246310721254,-8.87683820976012,-2.5534747425152,0.800796361182994,-3.06093630694401,1.87149658485312e-05,6.81653903387459e-19,6.45348007962574e-17,2.21198939309254e-17,2.5281815214685e-15
"ACO1",-4.35820810925668,-3.07915998769826,-5.76618254621784,-2.82841154278307,1.38601572885312,-1.95019303491475,0.0178667073714691,6.7261653434142e-16,1.31706987960717e-14,2.04748367428331e-14,1.39717969833954e-13
"ACO2",-3.72549805731635,-3.16582335160947,-5.53387063779104,-2.34073123720283,1.28784372530922,-1.59554540039184,0.0290666913878694,1.37824575596284e-11,4.59967007886387e-11,2.09446375848504e-13,9.32051597500491e-13
"ACOT1",-7.74585008961495,-6.82808187844239,-9.82643439898723,-2.94675750306999,1.7629636727537,-1.53872071849388,0.0578512516810124,5.59341158669791e-12,2.09918125613223e-11,2.82642584937127e-11,7.17359520561906e-11
"ACOT11",-6.46843746879701,-5.46863713469382,-9.59121639266494,-4.12498202776318,1.4185018211625,-2.67195685480683,0.00960007641029469,4.43131234741612e-17,1.55059562461211e-15,1.41202038505852e-15,1.89342918802832e-14
"ACOT12",-11.2456698224859,-9.04256477222952,-16.3906093582233,-7.17073749266084,2.35573127985666,-2.99677408500042,0.00106735871226398,1.20936287153282e-10,2.23551539028666e-10,3.26048589440551e-17,2.74037703909328e-15
"ACOT13",-5.68470564549677,-4.87885267958387,-6.83499012793626,-2.08839829759899,1.06359857954979,-1.92564560859267,0.0176000413331632,1.75651519605214e-15,2.78449626728019e-14,6.83301787658888e-15,5.99709866776531e-14
"ACOT2",-6.2579233052202,-5.47782054757576,-8.37813307013243,-2.9015684321806,1.34686511124317,-1.9904466821434,0.0432000163725665,7.40385790881078e-14,5.5389133998236e-13,1.839530019228e-12,6.0810524082161e-12
"ACOT4",-7.92795880433776,-7.3154514871511,-9.41432553880468,-1.87458853210886,1.51874250303065,-1.22192241456939,0.0981333400602988,1.19319630331999e-09,2.579952099138e-09,6.05152525784308e-09,1.12035728192471e-08
"ACOT6",-11.3768268517747,-10.3972900030883,-12.3469300914093,-2.13143732788021,1.59978248016395,-1.26293198510798,0.0866435694510254,7.58592834427182e-10,1.64870632221138e-09,2.99775692919154e-09,5.61634904273881e-09
"ACOT7",-6.11121574733996,-4.83281380134984,-6.82251371865497,-1.50170433999361,1.7797075181305,-0.810687394121246,0.207677955176462,2.82944832573249e-05,4.07571159195236e-05,5.96343375893335e-05,8.35207255053215e-05
"ACOT8",-6.85852578450026,-6.15140471059222,-8.19079086750568,-1.96345196892207,0.710360656917961,-2.57107941167979,0.00239966784187392,1.14868469039912e-17,5.44280843588374e-16,1.12628817721684e-16,4.29265053509551e-15
"ACOT9",-6.55649983428269,-5.8973986801996,-7.50389131116606,-1.5306832885669,0.917711912492462,-1.52810392562469,0.054133346233821,2.14956009353125e-11,6.77615108320767e-11,1.90496498798706e-11,5.0016853759575e-11
"ACOX1",-4.5678585174158,-3.32276628221879,-5.81230023282755,-2.47325961692757,1.06594634911451,-2.2146199622751,0.0165333773825634,5.71697845339536e-17,1.8943013800303e-15,8.62939678554807e-15,7.21087645787181e-14
"ACOX2",-7.33544250420456,-5.09480845356778,-8.50470923127086,-3.15858389990539,2.28236063875555,-1.30822207074619,0.0949080315094786,4.77859371176589e-10,1.10712328109873e-09,4.3466750266399e-09,8.1772390375007e-09
"ACOX3",-6.84986118726199,-6.44082953834364,-8.08067403619153,-1.62606942968863,0.793732440783997,-1.88083714062227,0.0194615142257775,4.53104078097501e-14,3.68160227738994e-13,2.75061219255735e-14,1.69759842408424e-13
