"","median.effect","median.effect.l","median.effect.u","ctt.pval","cwt.pval","gtt.pval","ctt.pval.BH.adj","cwt.pval.BH.adj","gtt.pval.BH.adj"
"IP6K3",-1.95246956694604,-1.95246956694604,0.547530433053958,1,1,0.867829725278975,1,1,1
"IPCEF1",-2.68845717406808,-2.68845717406808,-0.188457174068084,0.560115132181889,0.909295143948848,0.280057566099948,1,1,1
"IPMK",-0.93735597322392,-0.93735597322392,1.56264402677608,1,1,0.999982243168331,1,1,1
"IPO11",-1.63509000481947,-1.63509000481947,0.864909995180525,1,1,0.999548077985695,1,1,1
"IPO13",-2.59022647822586,-2.59022647822586,-0.0902264782258642,0.59887997501309,0.323426206811226,0.299439987506545,1,1,1
"IPO4",-1.6469823984557,-1.6469823984557,0.853017601544296,1,1,0.999982604185979,1,1,1
"IPO5",-1.90122616148361,-1.90122616148361,0.59877383851639,1,1,0.99820618473153,1,1,1
"IPO7",-1.91253908970293,-1.91253908970293,0.587460910297068,1,1,0.997225904532203,1,1,1
"IPO8",-2.11823239670907,-2.11823239670907,0.381767603290931,1,1,0.962697018381768,1,1,1
"IPO9",-1.4867733430697,-1.4867733430697,1.0132266569303,1,1,0.999999474532803,1,1,1
"IPP",-2.33166779913098,-2.33166779913098,0.168332200869023,1,1,0.749244679809499,1,1,1
"IPPK",-2.1352110981167,-2.1352110981167,0.364788901883299,1,1,0.960356008222904,1,1,1
"IPW",-1.93257299452833,-1.93257299452833,0.567427005471672,1,1,0.992763488056409,1,1,1
"IQCA1",-2.59243748280462,-2.59243748280462,-0.0924374828046219,0.771998820309846,0.877819196105995,0.385999410165105,1,1,1
"IQCB1",-1.04691880140264,-1.04691880140264,1.45308119859736,1,1,0.999998931661571,1,1,1
"IQCC",-1.19962101931683,-1.19962101931683,1.30037898068317,1,1,0.999999786517813,1,1,1
"IQCD",-2.60328879728926,-2.60328879728926,-0.10328879728926,0.605211607649138,0.544607534552053,0.302605803824569,1,1,1
"IQCE",-1.43097939723215,-1.43097939723215,1.06902060276785,1,1,0.999999982587399,1,1,1
"IQCG",-1.8074195635181,-1.8074195635181,0.692580436481897,1,1,0.999937646662463,1,1,1
"IQCH",-2.99527918310659,-2.99527918310659,-0.495279183106586,0.0578446375958308,0.0912842132189743,0.0289223187979155,0.691449440570377,0.896233455236663,0.346526870483307
"IQCK",-2.05255753803748,-2.05255753803748,0.447442461962518,1,1,0.992526000452451,1,1,1
"IQGAP1",-1.72379628238211,-1.72379628238211,0.776203717617893,1,1,0.999458638126258,1,1,1
"IQGAP2",-2.92330355330602,-2.92330355330602,-0.423303553306017,0.216234131089816,0.131985977650398,0.108117065547558,1,1,0.994869726740159
"IQGAP3",1.00255990008188,1.00255990008188,3.50255990008188,0.00502478755999947,0.00203602660656236,0.00251239378000697,0.293529381713203,0.135258152143766,0.146764704493077
"IQSEC1",-1.76518119601659,-1.76518119601659,0.734818803983405,1,1,0.99938450987141,1,1,1
"IQSEC2",-1.58963428418172,-1.58963428418172,0.910365715818281,1,1,0.999998691001213,1,1,1
"IQSEC3",-0.829177659118793,-0.829177659118793,1.67082234088121,1,1,0.962692562841383,1,1,1
"IQUB",-2.86068375547238,-2.86068375547238,-0.360683755472376,0.334794916302685,0.761561050392713,0.167397458801045,1,1,1
"IRAK1",-1.03248612511395,-1.03248612511395,1.46751387488605,1,1,0.999999842970874,1,1,1
"IRAK1BP1",-2.60505028088405,-2.60505028088405,-0.105050280884054,0.676705474628275,0.879357098332424,0.338352737314141,1,1,1
"IRAK2",-1.26604158206705,-1.26604158206705,1.23395841793295,1,1,0.999999379224263,1,1,1
"IRAK3",-0.960344576557003,-0.960344576557003,1.539655423443,1,1,0.999289989772349,1,1,1
"IRAK4",-1.46392055140707,-1.46392055140707,1.03607944859293,1,1,0.999999955197082,1,1,1
"IREB2",-1.95889549755495,-1.95889549755495,0.541104502445045,1,1,0.983479445937493,1,1,1
"IRF1",-0.617994620201412,-0.617994620201412,1.88200537979859,1,1,0.99320682030161,1,1,1
"IRF2",-1.20923417030273,-1.20923417030273,1.29076582969727,1,1,0.999999998063604,1,1,1
"IRF2BP1",-1.78562239247064,-1.78562239247064,0.714377607529363,1,1,0.999967559116775,1,1,1
"IRF2BP2",-1.29458863998438,-1.29458863998438,1.20541136001562,1,1,0.999999985575375,1,1,1
"IRF2BPL",-2.92779901680032,-2.92779901680032,-0.42779901680032,0.106552866953872,0.165377654921463,0.0532764334769363,1,1,0.580899308059206
"IRF3",-0.825891561404915,-0.825891561404915,1.67410843859508,1,1,0.999999111107541,1,1,1
"IRF4",0.306050949777964,0.306050949777964,2.80605094977796,0.557343879227902,0.806148419623234,0.278672589958755,1,1,1
"IRF5",-1.4062930004886,-1.4062930004886,1.0937069995114,1,1,0.999993830223782,1,1,1
"IRF6",-4.38059328273054,-4.38059328273054,-1.88059328273054,0.000129589705769515,1.17986489306063e-05,6.47948529806253e-05,0.00340018257806988,0.000390857421535244,0.00170009134854132
"IRF7",-0.034146997295522,-0.034146997295522,2.46585300270448,0.999448571781312,0.99995317209741,0.562856428759548,1,1,1
"IRF8",-0.812535093989684,-0.812535093989684,1.68746490601032,1,1,0.990353183151492,1,1,1
"IRF9",-1.07845007998521,-1.07845007998521,1.42154992001479,1,1,0.999999702765425,1,1,1
"IRGM",-0.570863582306665,-0.570863582306665,1.92913641769333,0.988715313770693,0.999280278153329,0.782262560714196,1,1,1
"IRGQ",-1.62770642771989,-1.62770642771989,0.87229357228011,1,1,0.999995396278661,1,1,1
"IRS1",-2.63416836792645,-2.63416836792645,-0.134168367926448,0.638490775391184,0.561333691368679,0.319245387695833,1,1,1
"IRS2",-1.51415519018657,-1.51415519018657,0.985844809813432,1,1,0.999954485907329,1,1,1
"IRX1",-6.68735023862523,-6.68735023862523,-4.18735023862523,1.04470792488217e-13,1.78811134493399e-13,5.22353966108249e-14,2.37650807034254e-11,1.54506866530411e-10,1.18825499232996e-11
"IRX2",-6.86935012030503,-6.86935012030503,-4.36935012030503,1.13723515011964e-15,1.97033936041283e-13,5.68617576776139e-16,4.99519276457157e-13,1.64082813747238e-10,2.49759844977597e-13
"IRX3",0.243942912138412,0.243942912138412,2.74394291213841,0.391319235514089,0.344945884621278,0.195659617757092,1,1,1
"IRX5",-1.44983368165543,-1.44983368165543,1.05016631834457,1,1,0.996611113338778,1,1,1
"IRX6",-3.70798772242651,-3.70798772242651,-1.20798772242651,0.0786050691581997,0.0948621662104231,0.0393033023472303,0.870917546074424,0.977388292905554,0.448389796552867
"ISCA1",-2.13229269185465,-2.13229269185465,0.367707308145354,1,1,0.956454586393791,1,1,1
"ISCA2",-2.27611089732968,-2.27611089732968,0.223889102670324,1,1,0.903899983985095,1,1,1
"ISCU",-2.41383467330068,-2.41383467330068,0.0861653266993185,1,1,0.709695542876706,1,1,1
"ISG15",-0.0738415723649388,-0.0738415723649388,2.42615842763506,1,0.99875951215907,0.6081568193199,1,1,1
"ISG20",0.827038926204701,0.827038926204701,3.3270389262047,0.00255506159207885,0.0016775801375614,0.00127753079603942,0.176757638460666,0.116131469080556,0.0883788365702324
"ISG20L2",-1.80144427865354,-1.80144427865354,0.698555721346464,1,1,0.999435385413236,1,1,1
"ISLR",-3.34273491630076,-3.34273491630076,-0.842734916300756,0.0758193992461097,0.13817947734431,0.0379097003625164,0.871654368875728,1,0.435839622255691
"ISLR2",-2.93565086648662,-2.93565086648662,-0.435650866486623,0.30263678544345,0.446072685664735,0.151318394151279,1,1,0.979669888380448
"ISM1",-3.27088676687039,-3.27088676687039,-0.770886766870391,0.029698042891088,0.00630884201484302,0.0148490214456579,0.393375973244364,0.102486679140776,0.196688549916773
"ISM2",-5.1843921847591,-5.1843921847591,-2.6843921847591,3.45596970805964e-05,2.77756814795594e-05,1.72800720768013e-05,0.000937579165625548,0.000825869250514304,0.000468794467177228
"ISOC1",-2.47132108969286,-2.47132108969286,0.0286789103071379,1,1,0.557507907134025,1,1,1
"ISOC2",-1.24928582704551,-1.24928582704551,1.25071417295449,1,1,0.999999999866273,1,1,1
"ISPD",-2.08320166263869,-2.08320166263869,0.416798337361307,1,1,0.965699827418582,1,1,1
"IST1",-1.74570050302755,-1.74570050302755,0.754299496972446,1,1,0.999991336427094,1,1,1
"ISY1",-1.36094418080312,-1.36094418080312,1.13905581919688,1,1,0.999999999996958,1,1,1
"ISYNA1",-2.11523158283771,-2.11523158283771,0.384768417162287,1,1,0.935642111560667,1,1,1
"ITCH",-2.04142597760497,-2.04142597760497,0.458574022395025,1,1,0.980747804399448,1,1,1
"ITFG1",-2.16497630727101,-2.16497630727101,0.33502369272899,1,1,0.929256880104891,1,1,1
"ITFG2",-1.55960849494644,-1.55960849494644,0.940391505053563,1,1,0.99999979177447,1,1,1
"ITFG3",-1.5598186931748,-1.5598186931748,0.940181306825201,1,1,0.999999999228208,1,1,1
"ITGA1",-1.03497811353919,-1.03497811353919,1.46502188646081,1,1,0.999533841745339,1,1,1
"ITGA10",-0.647779411471046,-0.647779411471046,1.85222058852895,1,1,0.978966496695802,1,1,1
"ITGA11",-2.25906023314573,-2.25906023314573,0.240939766854268,1,1,0.730643669005684,1,1,1
"ITGA2",-2.60761887700845,-2.60761887700845,-0.107618877008449,0.731622596872299,0.805860184353356,0.365811298445553,1,1,1
"ITGA2B",-1.20284822324262,-1.20284822324262,1.29715177675738,1,1,0.999742985474084,1,1,1
"ITGA3",-1.20936577782421,-1.20936577782421,1.29063422217579,1,1,0.999999996293289,1,1,1
"ITGA4",0.00600419991176704,0.00600419991176704,2.50600419991177,0.97901809428932,0.633155850211272,0.493236238941757,1,1,1
"ITGA5",0.61209866228915,0.61209866228915,3.11209866228915,0.00285851357244363,0.0022493363819089,0.00142925678622181,0.194312886018155,0.147497066322746,0.0971564764838193
"ITGA6",-1.55913512635919,-1.55913512635919,0.940864873640814,1,1,0.999444565157761,1,1,1
"ITGA7",-0.78350825572335,-0.78350825572335,1.71649174427665,1,1,0.998436435974779,1,1,1
"ITGA8",-2.61303097335233,-2.61303097335233,-0.113030973352325,0.771039634863824,0.875950823938762,0.385519820323409,1,1,1
"ITGA9",-1.99297348808346,-1.99297348808346,0.507026511916537,1,1,0.931786042863139,1,1,1
"ITGAD",2.75278774373856,2.75278774373856,5.25278774373856,5.03760591127532e-06,1.88211361299961e-06,2.51880676885108e-06,0.000853976518143084,0.000399743917185898,0.00042698846057364
"ITGAE",-1.44727326289939,-1.44727326289939,1.05272673710061,1,1,0.999999998257703,1,1,1
"ITGAL",0.8294983309967,0.8294983309967,3.3294983309967,0.0292051370111256,0.0494166300939131,0.0146025685062805,0.993723474451131,1,0.543806902119474
"ITGAM",0.429868869098348,0.429868869098348,2.92986886909835,0.198493919388833,0.216918608278106,0.0992469596956294,1,1,1
"ITGAV",-2.02161379574367,-2.02161379574367,0.478386204256331,1,1,0.941975677506982,1,1,1
"ITGAX",1.75057561131,1.75057561131,4.25057561131,2.35397271392954e-05,5.39541585162781e-05,1.17698635698749e-05,0.0038365611280359,0.00748491162376578,0.00191828056621716
"ITGB1",-1.36265180537538,-1.36265180537538,1.13734819462462,1,1,0.999978181263083,1,1,1
"ITGB1BP1",-1.8443786715264,-1.8443786715264,0.655621328473599,1,1,0.999929965867482,1,1,1
"ITGB1BP2",-1.02724407496247,-1.02724407496247,1.47275592503753,1,1,0.998766381151442,1,1,1
"ITGB1BP3",-4.30103904319776,-4.30103904319776,-1.80103904319776,0.0509473327736711,0.00287153175639477,0.0255076479480404,0.443951288964943,0.050201914570482,0.269878951446291
"ITGB2",0.856174242984209,0.856174242984209,3.35617424298421,0.00530523852347522,0.00798636168375652,0.00265261926173763,0.307320652058335,0.403010108928486,0.153660805259142
"ITGB3",-2.85754048123151,-2.85754048123151,-0.357540481231515,0.296832051380489,0.209526584287034,0.148416025696709,1,1,1
"ITGB3BP",-1.17741386795358,-1.17741386795358,1.32258613204642,1,1,0.999999996037717,1,1,1
"ITGB4",-1.2500697748344,-1.2500697748344,1.2499302251656,1,1,0.999997890691774,1,1,1
"ITGB5",-1.878101159382,-1.878101159382,0.621898840618004,1,1,0.999596822046735,1,1,1
"ITGB6",-4.78051090652583,-4.78051090652583,-2.28051090652583,2.35734128093308e-05,7.26518230968656e-06,1.17867064654357e-05,0.00074371998553902,0.000254170680223636,0.000371860531722817
"ITGB7",-0.794366431622582,-0.794366431622582,1.70563356837742,1,1,0.999603693982803,1,1,1
"ITGB8",-2.36257227801962,-2.36257227801962,0.137427721980376,1,1,0.648538396396918,1,1,1
"ITGBL1",-1.04156766276355,-1.04156766276355,1.45843233723645,1,1,0.984624426111588,1,1,1
"ITIH1",0.984802003876045,0.984802003876045,3.48480200387604,0.26308266613022,0.373651140618719,0.132025840603062,0.998273688335781,1,0.984832551802044
"ITIH2",-2.84600241600307,-2.84600241600307,-0.346002416003071,0.483367805991435,0.213197149676951,0.241684024481201,1,0.997982101822013,1
"ITIH3",-0.787325456783089,-0.787325456783089,1.71267454321691,1,1,0.961327395286262,1,1,1
"ITIH4",0.112980154267522,0.112980154267522,2.61298015426752,0.784722128075191,0.711871352479651,0.3923938463977,1,1,1
"ITIH5",-2.4230051623137,-2.4230051623137,0.0769948376862972,1,1,0.604518278308448,1,1,1
"ITIH6",-1.2401655732496,-1.2401655732496,1.2598344267504,0.998266611485744,1,0.900295042127876,1,1,1
"ITK",0.579447835754856,0.579447835754856,3.07944783575486,0.193626144634731,0.287038233056309,0.0968130738361999,1,1,1
"ITLN1",-5.66809300005305,-5.66809300005305,-3.16809300005305,7.41667082997653e-07,2.95133607587977e-08,3.70835189283158e-07,2.74499100883107e-05,1.79634995737836e-06,1.37251063825004e-05
"ITM2A",-1.90819248722693,-1.90819248722693,0.591807512773065,1,1,0.961330537469308,1,1,1
"ITM2B",-2.00648547098285,-2.00648547098285,0.493514529017148,1,1,0.99118577083073,1,1,1
"ITM2C",-2.83834814695137,-2.83834814695137,-0.338348146951371,0.197538319337244,0.0546609351412185,0.0987691596686224,1,0.667339279352364,0.948027424805705
"ITPA",-1.20338044384897,-1.20338044384897,1.29661955615103,1,1,0.999999999998981,1,1,1
"ITPK1",-2.02870172007149,-2.02870172007149,0.471298279928508,1,1,0.997673041403914,1,1,1
"ITPK1-AS1",-0.711772128238183,-0.711772128238183,1.78822787176182,0.987470339768304,0.999556545951808,0.820997301933713,1,1,1
"ITPKA",1.28685646263672,1.28685646263672,3.78685646263672,0.00443021482462914,0.024101861223412,0.00221510741417449,0.256336587962131,0.708937593575709,0.128168568401611
"ITPKB",-2.52838293015977,-2.52838293015977,-0.0283829301597738,0.913803628760678,0.791915067093647,0.456901814380373,1,1,1
"ITPKC",-0.99965054022334,-0.99965054022334,1.50034945977666,1,1,0.999978088247896,1,1,1
"ITPR1",-2.8109880686777,-2.8109880686777,-0.310988068677701,0.194230638288073,0.172288583931304,0.0971153191440363,1,1,0.935439686665539
"ITPR2",-3.0991354787429,-3.0991354787429,-0.599135478742897,0.0147249453925723,0.00826284236695479,0.00736247269628614,0.215897657820946,0.130400681730214,0.107949039649449
"ITPR3",-0.883816476510804,-0.883816476510804,1.6161835234892,1,1,0.999867167264624,1,1,1
"ITPRIP",-0.978160845889918,-0.978160845889918,1.52183915411008,1,1,0.999954618066762,1,1,1
"ITPRIPL1",0.216045854445443,0.216045854445443,2.71604585444544,0.447281397752919,0.404420048397726,0.223640698876496,1,1,1
"ITPRIPL2",-1.34812987901442,-1.34812987901442,1.15187012098558,1,1,0.999998584010943,1,1,1
"ITSN1",-1.58442077576395,-1.58442077576395,0.915579224236048,1,1,0.999969552096346,1,1,1
"ITSN2",-1.82933777079491,-1.82933777079491,0.670662229205088,1,1,0.997046618146386,1,1,1
"IVD",-2.67545123417276,-2.67545123417276,-0.175451234172762,0.366182510503193,0.46555560755537,0.183091255251597,1,1,1
"IVL",-2.02808653137116,-2.02808653137116,0.471913468628836,0.958763109050946,0.991366983868871,0.691537895614648,1,1,1
"IVNS1ABP",-1.77274001959305,-1.77274001959305,0.727259980406952,1,1,0.996730934488005,1,1,1
"IWS1",-1.89498360858358,-1.89498360858358,0.605016391416422,1,1,0.999746590442715,1,1,1
"IYD",-6.1255381965682,-6.1255381965682,-3.6255381965682,5.22256802295005e-06,5.23245858890424e-06,2.61137884467163e-06,0.000182761526694378,0.0001890507115593,9.13831922136858e-05
"IZUMO1",-0.68102786445449,-0.68102786445449,1.81897213554551,1,1,0.875350999459462,1,1,1
"IZUMO4",-1.7237325896639,-1.7237325896639,0.776267410336101,1,1,0.995261548912561,1,1,1
"JAG1",-1.15451758927851,-1.15451758927851,1.34548241072149,1,1,0.999997685282652,1,1,1
"JAG2",0.15733271726437,0.15733271726437,2.65733271726437,0.505870922550523,0.671752808883062,0.252935461275262,1,1,1
"JAGN1",-1.88464669295586,-1.88464669295586,0.615353307044136,1,1,0.999981172391492,1,1,1
"JAK1",-1.45863150209807,-1.45863150209807,1.04136849790193,1,1,0.99999418097768,1,1,1
"JAK2",-1.75563177663748,-1.75563177663748,0.744368223362522,1,1,0.997505694174349,1,1,1
"JAK3",0.87655955414715,0.87655955414715,3.37655955414715,0.00181221225927737,0.00308460350293806,0.000906106129638684,0.134889517064317,0.189977060104779,0.0674448298990847
"JAKMIP1",1.34893361067827,1.34893361067827,3.84893361067827,0.00459465428528021,0.0195617512061769,0.00229732715128115,0.265387681861121,0.70909271874069,0.132693872473485
"JAKMIP2",-1.1031473163898,-1.1031473163898,1.3968526836102,1,1,0.987650674478257,1,1,1
"JAKMIP3",-1.81164831494452,-1.81164831494452,0.688351685055482,1,1,0.980966045507785,1,1,1
"JAM2",-1.94423784671171,-1.94423784671171,0.555762153288292,1,1,0.971299157425853,1,1,1
"JAM3",-1.28174966039547,-1.28174966039547,1.21825033960453,1,1,0.999998022281428,1,1,1
"JARID2",-1.20073991802748,-1.20073991802748,1.29926008197252,1,1,0.999999990001284,1,1,1
"JAZF1",-0.795006216116717,-0.795006216116717,1.70499378388328,1,1,0.999919242087047,1,1,1
"JAZF1-AS1",0.193293470126696,0.193293470126696,2.6932934701267,0.627201167019666,0.872001621635286,0.346518135872207,1,1,1
"JDP2",-1.37638692743964,-1.37638692743964,1.12361307256036,1,1,0.999990685727156,1,1,1
"JHDM1D",-1.85482027951574,-1.85482027951574,0.645179720484257,1,1,0.99543547665169,1,1,1
"JKAMP",-1.99014188004599,-1.99014188004599,0.50985811995401,1,1,0.994202559742572,1,1,1
"JMJD1C",-1.73311767906223,-1.73311767906223,0.766882320937775,1,1,0.999107848265271,1,1,1
"JMJD4",-1.24015928932224,-1.24015928932224,1.25984071067776,1,1,0.999999999986827,1,1,1
"JMJD5",-1.52412967691453,-1.52412967691453,0.975870323085472,1,1,0.999999983892777,1,1,1
"JMJD6",-1.16355614924918,-1.16355614924918,1.33644385075082,1,1,0.999999990950156,1,1,1
"JMJD7",-1.76976902493175,-1.76976902493175,0.73023097506825,1,1,0.999900501608801,1,1,1
"JMJD8",-1.61463113909008,-1.61463113909008,0.885368860909925,1,1,0.999999988071347,1,1,1
"JMY",-3.05963318066777,-3.05963318066777,-0.559633180667773,0.0537244076488302,0.102166579490277,0.0268622038244161,0.654750446185249,0.992785684502389,0.327375843481387
"JOSD1",-1.26334862595351,-1.26334862595351,1.23665137404649,1,1,0.999999999705112,1,1,1
"JOSD2",-1.00510478554528,-1.00510478554528,1.49489521445472,1,1,0.99999998944124,1,1,1
"JPH1",-3.15216561616018,-3.15216561616018,-0.652165616160184,0.0231780155158606,0.00815506968833965,0.0115890077579305,0.316898850689008,0.126709995374667,0.158449568823446
"JPH2",0.128718698171901,0.128718698171901,2.6287186981719,0.621297117893433,0.484968599763686,0.310648558946724,1,1,1
"JPH3",-0.477638111213817,-0.477638111213817,2.02236188878618,1,1,0.898020814762505,1,1,1
"JPH4",-3.58327692259883,-3.58327692259883,-1.08327692259883,7.16236385953205e-05,0.000348485161289527,3.58118192976603e-05,0.00198423901581471,0.00784446007586229,0.000992120227018374
"JPX",-1.57484758381437,-1.57484758381437,0.925152416185627,1,1,0.999998456581516,1,1,1
"JRK",-1.60557493476454,-1.60557493476454,0.894425065235461,1,1,0.999955237290649,1,1,1
"JRKL",-1.07998626584693,-1.07998626584693,1.42001373415307,1,1,0.999999886292293,1,1,1
"JSRP1",0.433147866176127,0.433147866176127,2.93314786617613,0.483897523302297,0.808255798539574,0.242218738327024,1,1,1
"JTB",-1.51725563754278,-1.51725563754278,0.98274436245722,1,1,0.999999999947415,1,1,1
"JUN",-1.6578711406722,-1.6578711406722,0.842128859327802,1,1,0.999391907344293,1,1,1
"JUNB",-2.02578438057314,-2.02578438057314,0.474215619426861,1,1,0.967098146659474,1,1,1
