"","j","median.effect","median.effect.l","median.effect.u","ctt.pval","cwt.pval","gtt.pval","ctt.pval.BH.adj","cwt.pval.BH.adj","gtt.pval.BH.adj"
" g__Haemophilus",-0.07,-0.58435530547817,-2.54205031329515,-1.08321581160846,3.76080857539536e-05,5.80367228416818e-05,1.8804044036673e-05,0.00142910725865024,0.00220539546798391,0.000714553673393573
" g__Neisseria",-0.07,-0.566194785464598,-2.52388979328158,-1.06505529159489,0.442546196533406,0.34832043067983,0.261166040983123,0.999979747376219,0.999875128446932,0.865301681788997
" g__Veillonella",-0.07,0.523597855407337,-1.43409715240964,0.0247373492770471,0.99760335198646,1,0.526466050360999,1,1,0.999773572304809
" g__Porphyromonas",-0.07,0.00535549477565933,-1.95233951304132,-0.493505011354631,0.335997790615222,0.313761945379719,0.168284784870802,1,0.999642819592072,0.73342714104508
" g__Prevotella",-0.07,0.427660513216095,-1.53003449460088,-0.071199992914195,0.912656364108839,0.917532545172535,0.468104148578057,1,1,0.999623914027564
" g__Fusobacterium",-0.07,0.973989812509942,-0.983705195307037,0.475129306379652,1,1,0.925227578626927,1,1,0.999996578872706
" g__Aggregatibacter",-0.07,0.195649635326093,-1.76204537249089,-0.303210870804198,0.810982270304901,0.892009016178352,0.556954883457725,1,1,0.992482571370979
" g__Abiotrophia",-0.07,-0.581954276484829,-2.53964928430181,-1.08081478261512,0.403018183502679,0.224346858722175,0.236037020948923,0.974390514464748,0.943501361999081,0.766071158045377
" g__Actinobacillus",-0.07,-2.09364959200146,-4.05134459981844,-2.59251009813175,0.12261165186768,0.0448632378873648,0.0718149767764151,0.77170974408698,0.418216268292166,0.464392718818401
" g__Rothia",-0.07,-0.138706987103728,-2.09640199492071,-0.637567493234018,0.119735920112235,0.0882260072300812,0.0598736952948661,0.893390623117862,0.664113632695815,0.478985132517989
" g__[Prevotella]",-0.07,-0.982293991782374,-2.93998899959935,-1.48115449791266,0.010396106432756,0.0173742883743055,0.0052015758725347,0.13160900689376,0.213494857905224,0.0658526856900685
" g__Capnocytophaga",-0.07,0.926175298399368,-1.03151970941761,0.427314792269077,1,1,0.85479355374155,1,1,0.999991793527032
" g__Leptotrichia",-0.07,1.38213890781889,-0.575556099998086,0.883278401688603,1,1,0.957937548100441,1,1,0.999996578872706
" g__Campylobacter",-0.07,1.58215055871541,-0.375544449101565,1.08329005258512,1,1,0.831893838397923,1,1,0.999991793527032
" g__Lautropia",-0.07,-0.562083589293287,-2.51977859711027,-1.06094409542358,0.278359913874214,0.317161704300485,0.146288256352925,0.996879712207522,0.994260692698731,0.689197632493002
" g__Actinomyces",-0.07,0.654404033187083,-1.3032909746299,0.155543527056793,0.999211517757353,0.999334535718259,0.678409250107489,1,1,0.999831503589187
" g__Oribacterium",-0.07,0.979866627148223,-0.977828380668756,0.481006121017933,1,1,0.834859591907299,1,1,0.999974939382246
" g__Kingella",-0.07,1.02909510233521,-0.928599905481774,0.530234596204915,0.969341593716336,0.985438594644553,0.790921105893409,1,1,0.999143379097433
" g__Catonella",-0.07,0.55039660867344,-1.40729839914354,0.0515361025431496,0.892115269563918,0.955278833438569,0.578664104633144,1,1,0.987379813418651
" g__Selenomonas",-0.07,3.6553014182322,1.69760641041522,3.15644091210191,0.0423133512343071,0.048974894882197,0.021595579750694,0.911310856016319,0.902099292816168,0.647441003523503
" g__Dialister",-0.07,0.808782431711226,-1.14891257610575,0.309921925580936,0.94699119823733,0.999646395714224,0.73917957494346,1,1,0.997878330494292
" g__Moryella",-0.07,1.50346907371622,-0.454225934100761,1.00460856758593,0.979552516042131,0.999866732877444,0.772393619389852,1,1,0.999924549316103
" g__Parvimonas",-0.07,-0.17880486506356,-2.13649987288054,-0.67766537119385,0.601558015430092,0.765767877404884,0.379049041461922,0.996074659916639,0.999678116146589,0.893360870098061
" g__Tannerella",-0.07,1.21399090032068,-0.7437041074963,0.715130394190389,0.98627613390207,0.999304973329774,0.806668263489554,1,1,0.999821917849498
" g__Mogibacterium",-0.07,-0.101642844564576,-2.05933785238155,-0.600503350694866,0.621651936288918,0.739772124404192,0.39399163729965,0.993855844268169,0.998769720883703,0.890537239356757
" g__Bulleidia",-0.07,0.561737966545147,-1.39595704127183,0.0628774604148568,0.878928893937751,0.990352265456539,0.607230367228746,1,1,0.984307187111364
" g__Atopobium",-0.07,1.54052032813789,-0.417174679679089,1.0416598220076,0.967021375658276,1,0.768168480118992,1,1,0.999962055116804
" g__Peptostreptococcus",-0.07,1.48406428251013,-0.473630725306846,0.985203776379843,0.971490393571633,0.999065969445451,0.785296432135044,1,1,0.999962259523662
" g__Corynebacterium",-0.07,0.572757765629714,-1.38493724218726,0.0738972594994243,0.940720147275708,0.990241403416937,0.573071604228715,1,1,0.998218175962031
" g__Mycoplasma",-0.07,1.19621640284123,-0.761478604975746,0.697355896710943,0.939607689400648,0.955349494239864,0.771587554285375,0.999866400992322,0.999870545709646,0.989749319282543
" g__Treponema",-0.07,1.71450544995226,-0.24318955786472,1.21564494382197,0.914995569508716,0.928330498131872,0.71176110622201,1,1,0.999976567417739
" g__Cardiobacterium",-0.07,2.44602798402952,0.488332976212543,1.94716747789923,0.673582779311495,0.974666511981866,0.412772706971533,1,1,0.999574221846046
" g__Shuttleworthia",-0.07,0.674219493550576,-1.2834755142664,0.175358987420286,0.866277520061134,0.900304968122484,0.66021551813994,0.999093022687277,0.99981346723855,0.980334232457202
" g__Schwartzia",-0.07,3.74995451433662,1.79225950651964,3.25109400820633,0.198827136322817,0.142517527430898,0.113347701290232,0.898348346008698,0.89718753762482,0.786865909629447
" g__TG5",-0.07,1.68668244809069,-0.271012559726291,1.1878219419604,0.882094852538559,0.901465187027645,0.690797902004076,0.999703195286292,0.99977847068454,0.998254614796856
" g__Lachnoanaerobaculum",-0.07,1.39631196371249,-0.561383044104487,0.897451457582203,0.968991362399581,0.989729859977631,0.776235854595102,1,1,0.999905601270156
"other",-0.07,0.0798037571886825,-1.8778912506283,-0.419056748941608,0.216725678001052,0.186258690848324,0.108364671849777,0.997125460411718,0.970727758402347,0.627649985019905
" g__Streptococcus",-0.06,-0.699638041013631,-2.64733304883061,-1.18849854714392,0.0010037931830813,0.00144875957773302,0.000501898934642403,0.0190720704785448,0.0275264319769274,0.00953607975820567
" g__Haemophilus",-0.06,-0.58316507161652,-2.5308600794335,-1.07202557774681,4.30387157729036e-05,6.38014758724702e-05,2.15193591693392e-05,0.00163547119937034,0.00242445608315387,0.000817735648434891
" g__Neisseria",-0.06,-0.550734756716547,-2.49842976453353,-1.03959526284684,0.457476777441998,0.360814811602821,0.272141962894739,0.999986686698797,0.999900517009495,0.878282730369274
" g__Veillonella",-0.06,0.522881956348415,-1.42481305146856,0.0340214502181251,0.999033398546835,1,0.536551410749161,1,1,0.99994059228847
" g__Porphyromonas",-0.06,-0.00116837757956567,-1.94886338539655,-0.490028883709856,0.343461662180883,0.320084026993461,0.172030265513637,0.999806432232329,0.999875044806388,0.745274863248611
" g__Prevotella",-0.06,0.428264475589961,-1.51943053222702,-0.060596030540329,0.923991577335797,0.925233464242612,0.474197975179817,1,1,0.999892878540642
" g__Fusobacterium",-0.06,0.972870093318489,-0.97482491449849,0.484009587188199,1,1,0.928993133652559,1,1,0.999997890997272
" g__Aggregatibacter",-0.06,0.146634647739729,-1.80106036007725,-0.342225858390561,0.800554688999931,0.897152955993124,0.550128460153876,1,1,0.992576401702886
" g__Abiotrophia",-0.06,-0.552729381354031,-2.50042438917101,-1.04158988748432,0.401549610277639,0.225529908706554,0.234670398027708,0.976908182470098,0.947444965747546,0.776127343803797
" g__Actinobacillus",-0.06,-2.04147846880122,-3.9891734766182,-2.53033897493151,0.120573228845363,0.0473675845389,0.0702268094459525,0.775702865421507,0.438394171297231,0.468316528054469
" g__Rothia",-0.06,-0.145486550378312,-2.09318155819529,-0.634347056508602,0.122422771527621,0.0904787394012305,0.0612174010147788,0.910254672750668,0.679453194226657,0.492473600837222
" g__[Prevotella]",-0.06,-0.98114287825097,-2.92883788606795,-1.47000338438126,0.0110039801035514,0.0183208037879925,0.00550578346253828,0.139272851671668,0.22736769880925,0.0696925241238939
" g__Capnocytophaga",-0.06,0.92417219248741,-1.02352281532957,0.43531168635712,1,1,0.860386599554687,1,1,0.999992187084818
" g__Leptotrichia",-0.06,1.38299451318447,-0.564700494632512,0.894134007054177,1,1,0.954928284517145,1,1,0.999997890997272
" g__Campylobacter",-0.06,1.58812580529157,-0.359569202525414,1.09926529916128,1,1,0.825447770101719,1,1,0.999992187084818
" g__Lautropia",-0.06,-0.570373880927651,-2.51806888874463,-1.05923438705794,0.281260155170276,0.326354072595847,0.148258426751072,0.997970717737664,0.997477799429397,0.699907793151482
" g__Actinomyces",-0.06,0.656046281925315,-1.29164872589166,0.167185775795025,0.999669805205031,0.999704241154831,0.692445016709895,1,1,0.999957697013313
" g__Oribacterium",-0.06,0.977391333161678,-0.970303674655302,0.488530827031388,1,1,0.843123105143471,1,1,0.999992187084818
" g__Kingella",-0.06,1.06330525702999,-0.88438975078699,0.574444750899699,0.968129966551239,0.984754985608497,0.792909791033538,1,1,0.998509306471125
" g__Catonella",-0.06,0.576584110030696,-1.37111089778628,0.087723603900406,0.890268090560846,0.954846518609599,0.585812582970336,1,1,0.987036662609906
" g__Selenomonas",-0.06,3.64777558197705,1.70008057416007,3.15891507584676,0.0412072181666218,0.0460016612453452,0.0210210363216133,0.903715973508163,0.884719811441528,0.622535949637068
" g__Dialister",-0.06,0.815696473158327,-1.13199853465865,0.326835967028037,0.947825201690059,0.999659936342292,0.740599738796755,1,1,0.998570847340366
" g__Moryella",-0.06,1.46808749675448,-0.479607511062499,0.979226990624191,0.981230734295004,0.999498624079218,0.785371847472514,1,1,0.999985138844145
" g__Parvimonas",-0.06,-0.204415285006306,-2.15211029282329,-0.693275791136596,0.604075029476416,0.778330688256191,0.382770908239025,0.997113487376414,1,0.897433041564192
" g__Tannerella",-0.06,1.25860751874786,-0.689087489069115,0.769747012617574,0.985547518896794,0.998278235249032,0.803613499094406,1,1,0.999704938129573
" g__Mogibacterium",-0.06,-0.0435045450528957,-1.99119955286988,-0.532365051183186,0.640863159091377,0.753541831807223,0.408994428634045,0.995097156746831,0.999459686990883,0.900088629931284
" g__Bulleidia",-0.06,0.565131209908411,-1.38256379790857,0.0762707037781206,0.873785414916461,0.990315794371532,0.609335154822443,0.999971522647784,1,0.983413918361614
" g__Atopobium",-0.06,1.61717507505294,-0.330519932764042,1.12831456892265,0.966465659744878,1,0.745908472370363,1,1,0.999966854256715
" g__Peptostreptococcus",-0.06,1.47857322519666,-0.469121782620322,0.989712719066367,0.977799229405605,0.999027284530111,0.787516214380633,1,1,0.999985138844145
" g__Corynebacterium",-0.06,0.573193719441907,-1.37450128837507,0.0843332133116166,0.942618653853617,0.991906700552983,0.577284753186974,1,1,0.998444643340851
" g__Mycoplasma",-0.06,1.18262579510302,-0.765069212713962,0.693765288972728,0.941091940755965,0.966141955534434,0.77615791558478,1,1,0.992533730964113
" g__Treponema",-0.06,1.66253086555159,-0.285164142265387,1.1736703594213,0.922743810830503,0.933230373065406,0.72736480468965,1,1,0.999982461274174
" g__Cardiobacterium",-0.06,2.49934211260381,0.551647104786833,2.01048160647352,0.663500195067337,0.975349729243371,0.40813763552542,1,1,0.99998963585905
" g__Shuttleworthia",-0.06,0.627850819178863,-1.31984418863812,0.138990313048573,0.864727048380701,0.894536778795928,0.655147333678632,0.999634732163928,1,0.977698833611193
" g__Schwartzia",-0.06,3.8278103859781,1.88011537816112,3.33894987984781,0.18923088173215,0.133194469604972,0.108450523072599,0.894132780176556,0.886247153147019,0.767199419975197
" g__TG5",-0.06,1.66213762217948,-0.285557385637503,1.17327711604919,0.880195534180636,0.902193339599716,0.689860808070656,1,1,0.998878196151805
" g__Lachnoanaerobaculum",-0.06,1.36982791238429,-0.577867095432691,0.880967406253998,0.969362337126102,0.989570199140917,0.780594876202791,1,1,0.999886555290241
"other",-0.06,0.0820071059348706,-1.86568790188211,-0.40685340019542,0.229248197263687,0.197364527170817,0.114626115646413,0.998535729028698,0.984211207263396,0.652994612859117
" g__Streptococcus",-0.05,-0.700862756526415,-2.63855776434339,-1.17972326265671,0.00109386216458751,0.00158482651214091,0.000546933663824575,0.0207833811271627,0.0301117037306774,0.0103917396126669
" g__Haemophilus",-0.05,-0.583699671316903,-2.52139467913388,-1.06256017744719,4.81906725772504e-05,6.73169257775986e-05,2.40953376766595e-05,0.00183124555793551,0.00255804317954875,0.00091562283171306
" g__Neisseria",-0.05,-0.595069583439803,-2.53276459125678,-1.07393008957009,0.454302626461058,0.367746591533289,0.270138158821115,0.999902909608444,1,0.876509040075218
" g__Veillonella",-0.05,0.522053013872264,-1.41564199394472,0.0431925077419738,0.999885003884979,1,0.547199226363638,1,1,0.999916350020269
" g__Porphyromonas",-0.05,-0.00344985786384422,-1.94114486568082,-0.482310363994134,0.351179049891887,0.327889746108669,0.175902472052162,0.999990615464676,0.99981346723855,0.759712144895537
" g__Prevotella",-0.05,0.426412304409138,-1.51128270340784,-0.0524482017211518,0.934976485052146,0.931487483156787,0.480259202937475,1,1,0.999871922581905
" g__Fusobacterium",-0.05,0.975155730232619,-0.96253927758436,0.496295224102329,1,1,0.934226459407991,1,1,1
" g__Aggregatibacter",-0.05,0.182337485339689,-1.75535752247729,-0.296523020790601,0.810297387156422,0.903065343595721,0.561921403093494,1,1,0.991542331596687
" g__Abiotrophia",-0.05,-0.584246127457678,-2.52194113527466,-1.06310663358797,0.40395544466936,0.228382048148335,0.235670686441472,0.981075639868777,0.956419203234141,0.780414209807058
" g__Actinobacillus",-0.05,-2.05347059280337,-3.99116560062035,-2.53233109893366,0.121008368699676,0.0483059783933394,0.0703017394816249,0.791665193822573,0.447436471462772,0.479243469823647
" g__Rothia",-0.05,-0.140438537076326,-2.07813354489331,-0.619299043206616,0.130311349188402,0.0939018107311736,0.0651621906740692,0.934325865947439,0.704512552671588,0.516639415466429
" g__[Prevotella]",-0.05,-0.984651921455098,-2.92234692927208,-1.46351242758539,0.0114917843026277,0.0187520853508463,0.00574990221379961,0.145549452074243,0.231310263605284,0.0728320947081283
" g__Capnocytophaga",-0.05,0.928152084141697,-1.00954292367528,0.449291578011407,1,1,0.865389085751246,1,1,0.999983193069607
" g__Leptotrichia",-0.05,1.38204596748733,-0.555649040329652,0.903185461357037,1,1,0.95101496020381,1,1,1
" g__Campylobacter",-0.05,1.57857663757872,-0.359118370238262,1.09971613144843,1,1,0.821668100239455,1,1,0.999973145868657
" g__Lautropia",-0.05,-0.564765667030792,-2.50246067484777,-1.04362617316108,0.28612203628803,0.331511512534954,0.150673112372049,0.99872720905486,0.997675866272761,0.711845128066481
" g__Actinomyces",-0.05,0.65154554289175,-1.28614946492523,0.17268503676146,0.999877732892773,0.999866732877444,0.699340710564851,1,1,0.999962840256256
" g__Oribacterium",-0.05,0.975268034320371,-0.962426973496609,0.496407528190081,1,1,0.848130034204735,1,1,0.999973145868657
" g__Kingella",-0.05,1.06501767685994,-0.872677330957043,0.586157170729646,0.970421260679045,0.986215918166953,0.800156263797486,1,1,0.998926163539444
" g__Catonella",-0.05,0.546777268224044,-1.39091773959294,0.0679167620937542,0.89250983170683,0.96335739718609,0.584891009197212,1,1,0.987592467640115
" g__Selenomonas",-0.05,3.65502459060209,1.71732958278511,3.1761640844718,0.0407509809341515,0.0460867769417665,0.0207734292256878,0.896778795568897,0.886112692483613,0.613602301971739
" g__Dialister",-0.05,0.872970822878664,-1.06472418493832,0.394110316748374,0.955102150517115,0.999807470065693,0.757555336543859,1,1,0.99830065319633
" g__Moryella",-0.05,1.49498710222134,-0.442707905595639,1.01612659609105,0.976458848130144,0.999296556838262,0.765410167089984,1,1,0.999995970905954
" g__Parvimonas",-0.05,-0.189800329311877,-2.12749533712886,-0.668660835442167,0.613630510100987,0.77853952518065,0.389343514802038,0.996398317892398,1,0.903188728443502
" g__Tannerella",-0.05,1.23538398693741,-0.702311020879572,0.756523480807118,0.98886549652381,0.998987131564881,0.808966536222756,1,1,0.99991583462846
" g__Mogibacterium",-0.05,-0.00289225282481631,-1.9405872606418,-0.481752758955106,0.650477635848219,0.771679037165062,0.415410406990121,0.995311452205743,0.999683018477408,0.904383432743087
" g__Bulleidia",-0.05,0.515201220762332,-1.42249378705465,0.0363407146320421,0.871212269196647,0.993311229604413,0.596927456222716,1,1,0.984505002952726
" g__Atopobium",-0.05,1.56033954247431,-0.377355465342669,1.08147903634402,0.969168107681435,0.999925995689196,0.758874342379371,1,1,0.999973145868657
" g__Peptostreptococcus",-0.05,1.48865214933923,-0.449042858477746,1.00979164320894,0.976117405863184,0.999586325699296,0.779115547537347,1,1,0.999969116774611
" g__Corynebacterium",-0.05,0.57073348055365,-1.36696152726333,0.0918729744233598,0.945618089065308,0.992473652650688,0.581900601055508,1,1,0.998724414680771
