"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"625","#d62728","solid",245.696202531646,0.683455749993792,0.676287853259878,0.690623646727706,0.00286720218203967,FALSE,"1",8,"grey60",1.5,1,0
"626","#d62728","solid",249.316455696203,0.685878715761244,0.678748326559504,0.693009104962984,0.00285219894160758,FALSE,"1",8,"grey60",1.5,1,0
"627","#d62728","solid",252.936708860759,0.688250189755097,0.681149686159271,0.695350693350924,0.00284024451792247,FALSE,"1",8,"grey60",1.5,1,0
"628","#d62728","solid",256.556962025316,0.690551302862869,0.683457017815151,0.697645587910588,0.00283775706095055,FALSE,"1",8,"grey60",1.5,1,0
"629","#d62728","solid",260.177215189873,0.69278215810138,0.685662986515421,0.699901329687338,0.00284771182723633,FALSE,"1",8,"grey60",1.5,1,0
"630","#d62728","solid",263.79746835443,0.69494341659956,0.687760804536075,0.702126028663045,0.00287308840314777,FALSE,"1",8,"grey60",1.5,1,0
"631","#d62728","solid",267.417721518987,0.697035739486342,0.689743735126645,0.70432774384604,0.00291684598532869,FALSE,"1",8,"grey60",1.5,1,0
"632","#d62728","solid",271.037974683544,0.699059787890658,0.691605464085787,0.706514111695528,0.00298177474820904,FALSE,"1",8,"grey60",1.5,1,0
"633","#d62728","solid",274.658227848101,0.701016222941439,0.69334046907061,0.708691976812269,0.00307034811803487,FALSE,"1",8,"grey60",1.5,1,0
"634","#d62728","solid",278.278481012658,0.702905705767618,0.694944320892272,0.710867090642965,0.00318460225279872,FALSE,"1",8,"grey60",1.5,1,0
"635","#d62728","solid",281.898734177215,0.704728897498127,0.696413860580677,0.713043934415576,0.00332606521528849,FALSE,"1",8,"grey60",1.5,1,0
"636","#d62728","solid",285.518987341772,0.706486459261896,0.697747225594392,0.715225692929399,0.00349574648896183,FALSE,"1",8,"grey60",1.5,1,0
"637","#d62728","solid",289.139240506329,0.708179052187858,0.698943736288642,0.717414368087074,0.00369418239143617,FALSE,"1",8,"grey60",1.5,1,0
"638","#d62728","solid",292.759493670886,0.709807337404946,0.700003683721136,0.719610991088755,0.00392152095344587,FALSE,"1",8,"grey60",1.5,1,0
"639","#d62728","solid",296.379746835443,0.71137197604209,0.700928071972533,0.721815880111647,0.00417762499221938,FALSE,"1",8,"grey60",1.5,1,0
"640","#d62728","solid",300,0.712873629228222,0.701718362607721,0.724028895848724,0.00446217432851758,FALSE,"1",8,"grey60",1.5,1,0
"641","red","solid",14,0.165023171110274,0.143906240577433,0.186140101643115,0.00844690033204236,FALSE,"1",9,"grey60",1.5,1,0
"642","red","solid",17.620253164557,0.186364542026256,0.167626329352366,0.205102754700146,0.00749539875650017,FALSE,"1",9,"grey60",1.5,1,0
"643","red","solid",21.2405063291139,0.206970652708813,0.190230840224587,0.223710465193038,0.00669602655610495,FALSE,"1",9,"grey60",1.5,1,0
"644","red","solid",24.8607594936709,0.226811058390809,0.211655768654421,0.241966348127197,0.00606220784348386,FALSE,"1",9,"grey60",1.5,1,0
"645","red","solid",28.4810126582278,0.24585531430511,0.231855472837931,0.259855155772288,0.00560002152555905,FALSE,"1",9,"grey60",1.5,1,0
"646","red","solid",32.1012658227848,0.264063822501878,0.25080736492996,0.277320280073796,0.0053026634572573,FALSE,"1",9,"grey60",1.5,1,0
